1,fb0,3.87924
1,fb1,4.02231
1,fb2,3.36611
2,fb0,3.87924
2,fb1,4.02231
2,fb2,3.36611
3,fb0,3.87924
3,fb1,4.02231
3,fb2,3.36611
4,fb0,3.87924
4,fb1,4.02231
4,fb2,3.36611
5,fb0,3.87924
5,fb1,4.02231
5,fb2,3.36611
6,fb0,3.87924
6,fb1,4.02231
6,fb2,3.36101
7,fb0,3.87924
7,fb1,4.02231
7,fb2,3.35455
8,fb0,3.87924
8,fb1,4.02231
8,fb2,3.34742
9,fb0,3.87924
9,fb1,4.02231
9,fb2,3.33975
10,fb0,3.87924
10,fb1,4.02231
10,fb2,3.33165
11,fb0,3.87924
11,fb1,4.02231
11,fb2,3.32319
12,fb0,3.88748
12,fb1,4.01558
12,fb2,3.31445
13,fb0,3.89635
13,fb1,4.00873
13,fb2,3.30568
14,fb0,3.90474
14,fb1,4.00265
14,fb2,3.29859
15,fb0,3.91263
15,fb1,3.9973
15,fb2,3.29296
16,fb0,3.92004
16,fb1,3.99261
16,fb2,3.28842
17,fb0,3.92699
17,fb1,3.98852
17,fb2,3.28474
18,fb0,3.9335
18,fb1,3.98496
18,fb2,3.28173
19,fb0,3.93963
19,fb1,3.98187
19,fb2,3.27925
20,fb0,3.94543
20,fb1,3.97918
20,fb2,3.2772
21,fb0,3.95093
21,fb1,3.97703
21,fb2,3.2755
22,fb0,3.9553
22,fb1,3.97552
22,fb2,3.27407
23,fb0,3.95878
23,fb1,3.97441
23,fb2,3.27283
24,fb0,3.96166
24,fb1,3.97351
24,fb2,3.27174
25,fb0,3.96413
25,fb1,3.97276
25,fb2,3.27074
26,fb0,3.96629
26,fb1,3.97211
26,fb2,3.26981
27,fb0,3.96823
27,fb1,3.97156
27,fb2,3.26893
28,fb0,3.96997
28,fb1,3.97107
28,fb2,3.2681
29,fb0,3.97155
29,fb1,3.97063
29,fb2,3.26728
30,fb0,3.973
30,fb1,3.97024
30,fb2,3.26648
31,fb0,3.97433
31,fb1,3.96989
31,fb2,3.2657
32,fb0,3.97555
32,fb1,3.96957
32,fb2,3.26492
33,fb0,3.97669
33,fb1,3.96926
33,fb2,3.26414
34,fb0,3.97774
34,fb1,3.96897
34,fb2,3.26335
35,fb0,3.97872
35,fb1,3.9687
35,fb2,3.26257
36,fb0,3.97963
36,fb1,3.96843
36,fb2,3.26178
37,fb0,3.98048
37,fb1,3.96817
37,fb2,3.26098
38,fb0,3.98127
38,fb1,3.96792
38,fb2,3.26017
39,fb0,3.98202
39,fb1,3.96768
39,fb2,3.25936
40,fb0,3.98271
40,fb1,3.96743
40,fb2,3.25854
41,fb0,3.98336
41,fb1,3.96719
41,fb2,3.25845
42,fb0,3.98398
42,fb1,3.96694
42,fb2,3.25845
43,fb0,3.98456
43,fb1,3.9667
43,fb2,3.25845
44,fb0,3.98511
44,fb1,3.96645
44,fb2,3.25793
45,fb0,3.98562
45,fb1,3.9662
45,fb2,3.25735
46,fb0,3.98611
46,fb1,3.96594
46,fb2,3.25678
47,fb0,3.98656
47,fb1,3.96568
47,fb2,3.25621
48,fb0,3.98699
48,fb1,3.96541
48,fb2,3.25565
49,fb0,3.98739
49,fb1,3.96514
49,fb2,3.25508
50,fb0,3.98776
50,fb1,3.96485
50,fb2,3.25453
51,fb0,3.98811
51,fb1,3.96455
51,fb2,3.25397
52,fb0,3.98843
52,fb1,3.96425
52,fb2,3.25342
53,fb0,3.98873
53,fb1,3.96393
53,fb2,3.25288
54,fb0,3.98901
54,fb1,3.96361
54,fb2,3.25234
55,fb0,3.98927
55,fb1,3.96327
55,fb2,3.25182
56,fb0,3.98951
56,fb1,3.96291
56,fb2,3.2513
57,fb0,3.98973
57,fb1,3.96255
57,fb2,3.25078
58,fb0,3.98993
58,fb1,3.96217
58,fb2,3.25028
59,fb0,3.99012
59,fb1,3.96178
59,fb2,3.24979
60,fb0,3.99029
60,fb1,3.96137
60,fb2,3.24931
61,fb0,3.99044
61,fb1,3.96095
61,fb2,3.24884
62,fb0,3.99059
62,fb1,3.96051
62,fb2,3.24838
63,fb0,3.99071
63,fb1,3.96006
63,fb2,3.24794
64,fb0,3.99083
64,fb1,3.95959
64,fb2,3.2475
65,fb0,3.99094
65,fb1,3.9591
65,fb2,3.24709
66,fb0,3.99104
66,fb1,3.9586
66,fb2,3.24668
67,fb0,3.99113
67,fb1,3.95808
67,fb2,3.24629
68,fb0,3.99121
68,fb1,3.95754
68,fb2,3.24591
69,fb0,3.99129
69,fb1,3.95698
69,fb2,3.24555
70,fb0,3.99137
70,fb1,3.95641
70,fb2,3.2452
71,fb0,3.99138
71,fb1,3.95582
71,fb2,3.24487
72,fb0,3.99138
72,fb1,3.95521
72,fb2,3.24456
73,fb0,3.99138
73,fb1,3.95459
73,fb2,3.24427
74,fb0,3.99138
74,fb1,3.95395
74,fb2,3.244
75,fb0,3.99138
75,fb1,3.95329
75,fb2,3.24375
76,fb0,3.99138
76,fb1,3.95261
76,fb2,3.24353
77,fb0,3.99138
77,fb1,3.95191
77,fb2,3.24332
78,fb0,3.99138
78,fb1,3.9512
78,fb2,3.24315
79,fb0,3.99125
79,fb1,3.95047
79,fb2,3.24299
80,fb0,3.9911
80,fb1,3.94972
80,fb2,3.24285
81,fb0,3.99094
81,fb1,3.94896
81,fb2,3.24274
82,fb0,3.99077
82,fb1,3.94817
82,fb2,3.24265
83,fb0,3.99059
83,fb1,3.94737
83,fb2,3.24259
84,fb0,3.99041
84,fb1,3.94655
84,fb2,3.24254
85,fb0,3.99021
85,fb1,3.94571
85,fb2,3.24252
86,fb0,3.99
86,fb1,3.94485
86,fb2,3.24252
87,fb0,3.98978
87,fb1,3.94398
87,fb2,3.24255
88,fb0,3.98956
88,fb1,3.94308
88,fb2,3.24259
89,fb0,3.98953
89,fb1,3.94217
89,fb2,3.24266
90,fb0,3.98953
90,fb1,3.94125
90,fb2,3.24276
91,fb0,3.98953
91,fb1,3.94031
91,fb2,3.24287
92,fb0,3.9892
92,fb1,3.93935
92,fb2,3.24301
93,fb0,3.98883
93,fb1,3.93838
93,fb2,3.24317
94,fb0,3.98844
94,fb1,3.9374
94,fb2,3.24336
95,fb0,3.98804
95,fb1,3.9364
95,fb2,3.24356
96,fb0,3.98764
96,fb1,3.93538
96,fb2,3.24379
97,fb0,3.98723
97,fb1,3.93436
97,fb2,3.24404
98,fb0,3.98681
98,fb1,3.93332
98,fb2,3.24432
99,fb0,3.98639
99,fb1,3.93227
99,fb2,3.24461
100,fb0,3.98596
100,fb1,3.93121
100,fb2,3.24493
101,fb0,3.98552
101,fb1,3.93014
101,fb2,3.24527
102,fb0,3.98508
102,fb1,3.92906
102,fb2,3.24563
103,fb0,3.98463
103,fb1,3.92797
103,fb2,3.24601
104,fb0,3.98418
104,fb1,3.92687
104,fb2,3.24642
105,fb0,3.98372
105,fb1,3.92577
105,fb2,3.24684
106,fb0,3.98326
106,fb1,3.92466
106,fb2,3.24729
107,fb0,3.98279
107,fb1,3.92354
107,fb2,3.24776
108,fb0,3.98232
108,fb1,3.92242
108,fb2,3.24825
109,fb0,3.98185
109,fb1,3.92129
109,fb2,3.24876
110,fb0,3.98138
110,fb1,3.92016
110,fb2,3.24929
111,fb0,3.9809
111,fb1,3.91903
111,fb2,3.24984
112,fb0,3.98042
112,fb1,3.91789
112,fb2,3.25032
113,fb0,3.97994
113,fb1,3.91676
113,fb2,3.25079
114,fb0,3.97946
114,fb1,3.91562
114,fb2,3.25125
115,fb0,3.97898
115,fb1,3.91448
115,fb2,3.25171
116,fb0,3.9785
116,fb1,3.91334
116,fb2,3.25217
117,fb0,3.97801
117,fb1,3.91221
117,fb2,3.25262
118,fb0,3.97753
118,fb1,3.91107
118,fb2,3.25306
119,fb0,3.97704
119,fb1,3.90994
119,fb2,3.2535
120,fb0,3.97656
120,fb1,3.9088
120,fb2,3.25394
121,fb0,3.97607
121,fb1,3.90768
121,fb2,3.25437
122,fb0,3.97559
122,fb1,3.90655
122,fb2,3.25479
123,fb0,3.97554
123,fb1,3.90543
123,fb2,3.25521
124,fb0,3.97554
124,fb1,3.90432
124,fb2,3.25562
125,fb0,3.97554
125,fb1,3.90321
125,fb2,3.25603
126,fb0,3.97509
126,fb1,3.90211
126,fb2,3.25643
127,fb0,3.9746
127,fb1,3.90102
127,fb2,3.25682
128,fb0,3.97411
128,fb1,3.89993
128,fb2,3.25721
129,fb0,3.97362
129,fb1,3.89886
129,fb2,3.25759
130,fb0,3.97315
130,fb1,3.8978
130,fb2,3.25796
131,fb0,3.97267
131,fb1,3.89674
131,fb2,3.25832
132,fb0,3.9722
132,fb1,3.8957
132,fb2,3.25867
133,fb0,3.97174
133,fb1,3.89467
133,fb2,3.25902
134,fb0,3.97129
134,fb1,3.89365
134,fb2,3.25935
135,fb0,3.97083
135,fb1,3.89264
135,fb2,3.25968
136,fb0,3.97039
136,fb1,3.89165
136,fb2,3.26
137,fb0,3.96994
137,fb1,3.89066
137,fb2,3.26031
138,fb0,3.96951
138,fb1,3.88969
138,fb2,3.26061
139,fb0,3.96908
139,fb1,3.88873
139,fb2,3.26091
140,fb0,3.96865
140,fb1,3.88779
140,fb2,3.26119
141,fb0,3.96822
141,fb1,3.88686
141,fb2,3.26147
142,fb0,3.96781
142,fb1,3.88594
142,fb2,3.26173
143,fb0,3.96739
143,fb1,3.88503
143,fb2,3.26199
144,fb0,3.96698
144,fb1,3.88414
144,fb2,3.26224
145,fb0,3.96657
145,fb1,3.88326
145,fb2,3.26249
146,fb0,3.96617
146,fb1,3.8824
146,fb2,3.26273
147,fb0,3.96577
147,fb1,3.88155
147,fb2,3.26296
148,fb0,3.96538
148,fb1,3.88072
148,fb2,3.26318
149,fb0,3.96498
149,fb1,3.87989
149,fb2,3.2634
150,fb0,3.96494
150,fb1,3.87909
150,fb2,3.26361
151,fb0,3.96494
151,fb1,3.87829
151,fb2,3.26381
152,fb0,3.96494
152,fb1,3.87751
152,fb2,3.26401
153,fb0,3.96467
153,fb1,3.87674
153,fb2,3.2642
154,fb0,3.96437
154,fb1,3.87598
154,fb2,3.26439
155,fb0,3.96407
155,fb1,3.87524
155,fb2,3.26458
156,fb0,3.96378
156,fb1,3.87452
156,fb2,3.26475
157,fb0,3.96349
157,fb1,3.87381
157,fb2,3.26493
158,fb0,3.9632
158,fb1,3.87311
158,fb2,3.2651
159,fb0,3.96292
159,fb1,3.87243
159,fb2,3.26527
160,fb0,3.96264
160,fb1,3.87177
160,fb2,3.26544
161,fb0,3.96236
161,fb1,3.87112
161,fb2,3.2656
162,fb0,3.96208
162,fb1,3.87049
162,fb2,3.26576
163,fb0,3.96181
163,fb1,3.86987
163,fb2,3.26592
164,fb0,3.96154
164,fb1,3.86927
164,fb2,3.26609
165,fb0,3.96126
165,fb1,3.86868
165,fb2,3.26625
166,fb0,3.961
166,fb1,3.86811
166,fb2,3.26641
167,fb0,3.96073
167,fb1,3.86755
167,fb2,3.26657
168,fb0,3.96046
168,fb1,3.86701
168,fb2,3.26673
169,fb0,3.96019
169,fb1,3.86648
169,fb2,3.2669
170,fb0,3.96017
170,fb1,3.86597
170,fb2,3.26707
171,fb0,3.96017
171,fb1,3.86547
171,fb2,3.26724
172,fb0,3.96017
172,fb1,3.86498
172,fb2,3.2674
173,fb0,3.96005
173,fb1,3.8645
173,fb2,3.26757
174,fb0,3.95992
174,fb1,3.86403
174,fb2,3.26774
175,fb0,3.9598
175,fb1,3.86358
175,fb2,3.26791
176,fb0,3.95968
176,fb1,3.86315
176,fb2,3.26808
177,fb0,3.95956
177,fb1,3.86273
177,fb2,3.26825
178,fb0,3.95944
178,fb1,3.86232
178,fb2,3.26843
179,fb0,3.95932
179,fb1,3.86193
179,fb2,3.26861
180,fb0,3.95921
180,fb1,3.86156
180,fb2,3.26879
181,fb0,3.95909
181,fb1,3.8612
181,fb2,3.26898
182,fb0,3.95898
182,fb1,3.86085
182,fb2,3.26916
183,fb0,3.95886
183,fb1,3.86052
183,fb2,3.26918
184,fb0,3.95875
184,fb1,3.86019
184,fb2,3.26918
185,fb0,3.95864
185,fb1,3.85988
185,fb2,3.26918
186,fb0,3.95853
186,fb1,3.85958
186,fb2,3.2692
187,fb0,3.95842
187,fb1,3.85929
187,fb2,3.26921
188,fb0,3.95832
188,fb1,3.85901
188,fb2,3.26922
189,fb0,3.95822
189,fb1,3.85875
189,fb2,3.26923
190,fb0,3.95811
190,fb1,3.8585
190,fb2,3.26923
191,fb0,3.95802
191,fb1,3.85825
191,fb2,3.26924
192,fb0,3.95792
192,fb1,3.85802
192,fb2,3.26924
193,fb0,3.95783
193,fb1,3.8578
193,fb2,3.26923
194,fb0,3.95773
194,fb1,3.85759
194,fb2,3.26923
195,fb0,3.95764
195,fb1,3.85757
195,fb2,3.26922
196,fb0,3.95763
196,fb1,3.85757
196,fb2,3.26921
197,fb0,3.95763
197,fb1,3.85757
197,fb2,3.2692
198,fb0,3.95763
198,fb1,3.85757
198,fb2,3.26918
199,fb0,3.95771
199,fb1,3.85745
199,fb2,3.26916
200,fb0,3.95779
200,fb1,3.85733
200,fb2,3.26913
201,fb0,3.95788
201,fb1,3.85721
201,fb2,3.26911
202,fb0,3.95796
202,fb1,3.85709
202,fb2,3.26908
203,fb0,3.95805
203,fb1,3.85698
203,fb2,3.26904
204,fb0,3.95814
204,fb1,3.85687
204,fb2,3.26901
205,fb0,3.95823
205,fb1,3.85686
205,fb2,3.26897
206,fb0,3.95832
206,fb1,3.85686
206,fb2,3.26892
207,fb0,3.95841
207,fb1,3.85686
207,fb2,3.26888
208,fb0,3.9585
208,fb1,3.85686
208,fb2,3.26883
209,fb0,3.95859
209,fb1,3.85686
209,fb2,3.26877
210,fb0,3.95868
210,fb1,3.85686
210,fb2,3.26872
211,fb0,3.95878
211,fb1,3.85688
211,fb2,3.26866
212,fb0,3.95887
212,fb1,3.8569
212,fb2,3.2686
213,fb0,3.95896
213,fb1,3.85693
213,fb2,3.26853
214,fb0,3.95906
214,fb1,3.85695
214,fb2,3.26846
215,fb0,3.95915
215,fb1,3.85698
215,fb2,3.26839
216,fb0,3.95924
216,fb1,3.857
216,fb2,3.26831
217,fb0,3.95934
217,fb1,3.85703
217,fb2,3.26823
218,fb0,3.95943
218,fb1,3.85704
218,fb2,3.26814
219,fb0,3.95953
219,fb1,3.85704
219,fb2,3.26806
220,fb0,3.95962
220,fb1,3.85704
220,fb2,3.26797
221,fb0,3.95972
221,fb1,3.85704
221,fb2,3.26787
222,fb0,3.95981
222,fb1,3.85717
222,fb2,3.26778
223,fb0,3.95991
223,fb1,3.85732
223,fb2,3.26768
224,fb0,3.96
224,fb1,3.85748
224,fb2,3.26757
225,fb0,3.9601
225,fb1,3.85765
225,fb2,3.26747
226,fb0,3.96019
226,fb1,3.85782
226,fb2,3.26736
227,fb0,3.96029
227,fb1,3.85799
227,fb2,3.26724
228,fb0,3.96038
228,fb1,3.85817
228,fb2,3.26713
229,fb0,3.96047
229,fb1,3.85836
229,fb2,3.26701
230,fb0,3.96057
230,fb1,3.85855
230,fb2,3.26689
231,fb0,3.96067
231,fb1,3.85875
231,fb2,3.26676
232,fb0,3.96076
232,fb1,3.85895
232,fb2,3.26664
233,fb0,3.96086
233,fb1,3.85916
233,fb2,3.26651
234,fb0,3.96095
234,fb1,3.85938
234,fb2,3.26638
235,fb0,3.96096
235,fb1,3.8596
235,fb2,3.26624
236,fb0,3.96096
236,fb1,3.85983
236,fb2,3.26611
237,fb0,3.96096
237,fb1,3.86006
237,fb2,3.26597
238,fb0,3.96113
238,fb1,3.86029
238,fb2,3.26583
239,fb0,3.96131
239,fb1,3.86054
239,fb2,3.26568
240,fb0,3.9615
240,fb1,3.86078
240,fb2,3.26554
