1,fb0,3.95867
1,fb1,3.74041
1,fb2,3.17974
2,fb0,3.96752
2,fb1,3.74045
2,fb2,3.17974
3,fb0,3.97735
3,fb1,3.7405
3,fb2,3.17974
4,fb0,3.98655
4,fb1,3.74058
4,fb2,3.17974
5,fb0,3.99486
5,fb1,3.74068
5,fb2,3.17974
6,fb0,4.00234
6,fb1,3.7408
6,fb2,3.17974
7,fb0,4.00905
7,fb1,3.74095
7,fb2,3.17974
8,fb0,4.01511
8,fb1,3.74112
8,fb2,3.17974
9,fb0,4.02059
9,fb1,3.74131
9,fb2,3.17974
10,fb0,4.02559
10,fb1,3.74152
10,fb2,3.17974
11,fb0,4.03016
11,fb1,3.74176
11,fb2,3.17974
12,fb0,4.03436
12,fb1,3.74201
12,fb2,3.17974
13,fb0,4.03823
13,fb1,3.74229
13,fb2,3.17974
14,fb0,4.04183
14,fb1,3.7426
14,fb2,3.17974
15,fb0,4.04519
15,fb1,3.74292
15,fb2,3.17974
16,fb0,4.04832
16,fb1,3.74327
16,fb2,3.17974
17,fb0,4.05126
17,fb1,3.74363
17,fb2,3.17974
18,fb0,4.05403
18,fb1,3.74402
18,fb2,3.17974
19,fb0,4.05665
19,fb1,3.74444
19,fb2,3.17974
20,fb0,4.05913
20,fb1,3.74487
20,fb2,3.17974
21,fb0,4.06149
21,fb1,3.74532
21,fb2,3.17974
22,fb0,4.06373
22,fb1,3.7458
22,fb2,3.17974
23,fb0,4.06587
23,fb1,3.74629
23,fb2,3.17974
24,fb0,4.06792
24,fb1,3.74681
24,fb2,3.17974
25,fb0,4.06988
25,fb1,3.74735
25,fb2,3.17974
26,fb0,4.07177
26,fb1,3.7479
26,fb2,3.17974
27,fb0,4.07359
27,fb1,3.74848
27,fb2,3.17974
28,fb0,4.07534
28,fb1,3.74908
28,fb2,3.17974
29,fb0,4.07703
29,fb1,3.7497
29,fb2,3.17974
30,fb0,4.07866
30,fb1,3.75033
30,fb2,3.17974
31,fb0,4.08024
31,fb1,3.75099
31,fb2,3.17974
32,fb0,4.08177
32,fb1,3.75166
32,fb2,3.17974
33,fb0,4.08326
33,fb1,3.75236
33,fb2,3.17974
34,fb0,4.08471
34,fb1,3.75307
34,fb2,3.17974
35,fb0,4.08612
35,fb1,3.7538
35,fb2,3.17974
36,fb0,4.08749
36,fb1,3.75455
36,fb2,3.17974
37,fb0,4.08882
37,fb1,3.75532
37,fb2,3.17974
38,fb0,4.09013
38,fb1,3.75611
38,fb2,3.17974
39,fb0,4.0914
39,fb1,3.75691
39,fb2,3.17974
40,fb0,4.09265
40,fb1,3.75773
40,fb2,3.17974
41,fb0,4.09387
41,fb1,3.75857
41,fb2,3.17974
42,fb0,4.09506
42,fb1,3.75942
42,fb2,3.17974
43,fb0,4.09623
43,fb1,3.76029
43,fb2,3.17974
44,fb0,4.09738
44,fb1,3.76118
44,fb2,3.17974
45,fb0,4.09851
45,fb1,3.76208
45,fb2,3.17974
46,fb0,4.09962
46,fb1,3.763
46,fb2,3.17974
47,fb0,4.10071
47,fb1,3.76393
47,fb2,3.17974
48,fb0,4.10179
48,fb1,3.76488
48,fb2,3.17974
49,fb0,4.10285
49,fb1,3.76585
49,fb2,3.17974
50,fb0,4.10389
50,fb1,3.76682
50,fb2,3.17974
51,fb0,4.10492
51,fb1,3.76781
51,fb2,3.17974
52,fb0,4.10593
52,fb1,3.76882
52,fb2,3.17974
53,fb0,4.10693
53,fb1,3.76983
